,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability
190,191,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.999505,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.618,190,1,1,0.618,1.6181229773462784,-0.1919190223873386
1260,191,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.999505,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.618,190,0,0,0.382,2.6178010471204187,0.23364001517997532
191,192,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.999604,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,191,1,1,0.6797,1.4712373105781964,-0.28214907501018716
1261,192,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.999604,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,191,0,0,0.32030000000000003,3.122073056509522,0.37873281738260006
192,193,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.999683,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,192,1,1,0.6258,1.5979546180888462,-0.20391608875099465
1262,193,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.999683,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,192,0,0,0.3742,2.672367717797969,0.2509502719341314
193,194,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.999746,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.6777,193,1,1,0.6777,1.4755791648221928,-0.27905057946253164
1263,194,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.999746,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.6777,193,0,0,0.32230000000000003,3.1026993484331364,0.37399050465232425
194,195,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.999797,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,CH,0.6049,194,1,1,0.6049,1.653165812530997,-0.17116929412077408
1264,195,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.999797,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,CH,0.6049,194,0,0,0.3951,2.531004808909137,0.20467538330258803
195,196,CH,272,4,1.99,2.09,0.0,0.4,0,0,0.999838,1.69,1.99,-0.3,No,0.191388,0.0,0.1,4,CH,0.6049,195,1,1,0.6049,1.653165812530997,-0.17116929412077408
1265,196,CH,272,4,1.99,2.09,0.0,0.4,0,0,0.999838,1.69,1.99,-0.3,No,0.191388,0.0,0.1,4,CH,0.6049,195,0,0,0.3951,2.531004808909137,0.20467538330258803
1266,197,CH,274,4,1.99,2.09,0.0,0.4,0,0,0.99987,1.69,1.99,-0.3,No,0.191388,0.0,0.1,4,CH,0.6049,196,0,0,0.3951,2.531004808909137,0.20467538330258803
196,197,CH,274,4,1.99,2.09,0.0,0.4,0,0,0.99987,1.69,1.99,-0.3,No,0.191388,0.0,0.1,4,CH,0.6049,196,1,1,0.6049,1.653165812530997,-0.17116929412077408
197,198,CH,275,7,1.99,2.13,0.0,0.54,1,0,0.999896,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.5571,197,1,1,0.5571,1.795009872554299,-0.09674152421432922
1267,198,CH,275,7,1.99,2.13,0.0,0.54,1,0,0.999896,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.5571,197,0,0,0.44289999999999996,2.257846014901784,0.10660320243596813
1268,199,CH,276,4,2.09,2.09,0.2,0.4,0,0,0.999917,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,4,CH,0.6049,198,0,0,0.3951,2.531004808909137,0.20467538330258803
198,199,CH,276,4,2.09,2.09,0.2,0.4,0,0,0.999917,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,4,CH,0.6049,198,1,1,0.6049,1.653165812530997,-0.17116929412077408
1269,200,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.999934,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.6725,199,0,0,0.3275,3.0534351145038165,0.36155904443947817
199,200,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.999934,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.6725,199,1,1,0.6725,1.4869888475836432,-0.2711097704459555
1270,201,CH,278,4,2.09,2.09,0.2,0.0,0,0,0.999947,2.09,1.89,0.2,No,0.0,0.095694,0.0,4,CH,0.618,200,0,0,0.382,2.6178010471204187,0.23364001517997532
200,201,CH,278,4,2.09,2.09,0.2,0.0,0,0,0.999947,2.09,1.89,0.2,No,0.0,0.095694,0.0,4,CH,0.618,200,1,1,0.618,1.6181229773462784,-0.1919190223873386
1271,202,MM,229,7,1.69,1.69,0.0,0.2,0,1,0.68,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,CH,0.5231,201,0,1,0.4769,2.0968756552736423,0.04482678965473511
201,202,MM,229,7,1.69,1.69,0.0,0.2,0,1,0.68,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,CH,0.5231,201,1,0,0.5231,1.9116803670426303,-0.037242148746560975
1272,203,CH,230,7,1.69,1.99,0.0,0.0,0,1,0.544,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.545,202,0,0,0.45499999999999996,2.197802197802198,0.0846481897056072
202,203,CH,230,7,1.69,1.99,0.0,0.0,0,1,0.544,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.545,202,1,1,0.545,1.8348623853211008,-0.07511335877191838
1273,204,CH,231,7,1.69,1.99,0.0,0.0,0,0,0.6352,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.545,203,0,0,0.45499999999999996,2.197802197802198,0.0846481897056072
203,204,CH,231,7,1.69,1.99,0.0,0.0,0,0,0.6352,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.545,203,1,1,0.545,1.8348623853211008,-0.07511335877191838
204,205,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.70816,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5591,204,1,1,0.5591,1.7885888034340904,-0.10013544781464637
1274,205,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.70816,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5591,204,0,0,0.44089999999999996,2.2680880018144705,0.11064749458616073
205,206,CH,237,7,1.75,1.99,0.0,0.4,0,0,0.766528,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5855,205,1,1,0.5855,1.7079419299743808,-0.13986888262491567
1275,206,CH,237,7,1.75,1.99,0.0,0.4,0,0,0.766528,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5855,205,0,0,0.4145,2.4125452352231607,0.1658259216184332
206,207,CH,241,7,1.86,2.09,0.0,0.0,0,0,0.813222,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.5989,206,1,1,0.5989,1.6697278343629989,-0.16141689565110454
1276,207,CH,241,7,1.86,2.09,0.0,0.0,0,0,0.813222,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.5989,206,0,0,0.4011,2.4931438544003988,0.19242789720735026
207,208,CH,242,7,1.86,2.09,0.0,0.0,0,0,0.850578,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.6057,207,1,1,0.6057,1.6509823344890209,-0.17240614159285844
1277,208,CH,242,7,1.86,2.09,0.0,0.0,0,0,0.850578,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.6057,207,0,0,0.3943,2.53613999492772,0.2064746908529581
1278,209,CH,253,7,1.86,2.09,0.1,0.0,0,0,0.880462,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.6433,208,0,0,0.3567,2.803476310625175,0.29048231801114477
208,209,CH,253,7,1.86,2.09,0.1,0.0,0,0,0.880462,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.6433,208,1,1,0.6433,1.55448468832582,-0.22885384508678552
1279,210,CH,256,7,1.86,2.18,0.0,0.0,0,0,0.90437,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,209,0,0,0.34919999999999995,2.8636884306987405,0.30800357487286106
209,210,CH,256,7,1.86,2.18,0.0,0.0,0,0,0.90437,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,209,1,1,0.6508,1.5365703749231714,-0.23970703583188468
210,211,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.923496,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,210,1,1,0.6508,1.5365703749231714,-0.23970703583188468
1280,211,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.923496,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,210,0,0,0.34919999999999995,2.8636884306987405,0.30800357487286106
1281,212,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.938797,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,211,0,0,0.34919999999999995,2.8636884306987405,0.30800357487286106
211,212,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.938797,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,211,1,1,0.6508,1.5365703749231714,-0.23970703583188468
212,213,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.951037,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.6127,212,1,1,0.6127,1.6321201240411294,-0.18339564424939755
1282,213,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.951037,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.6127,212,0,0,0.3873,2.581977794990963,0.22204797515058372
1283,214,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.96083,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.6777,213,0,0,0.32230000000000003,3.1026993484331364,0.37399050465232425
213,214,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.96083,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.6777,213,1,1,0.6777,1.4755791648221928,-0.27905057946253164
1284,215,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.968664,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,214,0,0,0.32030000000000003,3.122073056509522,0.37873281738260006
214,215,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.968664,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,214,1,1,0.6797,1.4712373105781964,-0.28214907501018716
215,216,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.974931,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,215,1,1,0.6797,1.4712373105781964,-0.28214907501018716
1285,216,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.974931,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,215,0,0,0.32030000000000003,3.122073056509522,0.37873281738260006
1286,217,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.979945,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,216,0,0,0.32030000000000003,3.122073056509522,0.37873281738260006
216,217,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.979945,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,216,1,1,0.6797,1.4712373105781964,-0.28214907501018716
217,218,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.983956,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,217,1,1,0.6258,1.5979546180888462,-0.20391608875099465
1287,218,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.983956,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,217,0,0,0.3742,2.672367717797969,0.2509502719341314
1288,219,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.987165,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.6777,218,0,0,0.32230000000000003,3.1026993484331364,0.37399050465232425
218,219,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.987165,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.6777,218,1,1,0.6777,1.4755791648221928,-0.27905057946253164
1289,220,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.989732,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,219,0,0,0.3742,2.672367717797969,0.2509502719341314
219,220,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.989732,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,219,1,1,0.6258,1.5979546180888462,-0.20391608875099465
1290,221,CH,274,2,1.96,2.18,0.0,0.8,0,1,0.991785,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.5571,220,0,0,0.44289999999999996,2.257846014901784,0.10660320243596813
220,221,CH,274,2,1.96,2.18,0.0,0.8,0,1,0.991785,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.5571,220,1,1,0.5571,1.795009872554299,-0.09674152421432922
1291,222,MM,228,1,1.69,1.69,0.0,0.0,0,0,0.32,1.69,1.69,0.0,No,0.0,0.0,0.0,1,CH,0.5473,221,1,0,0.5473,1.827151470856934,-0.07924518240444081
221,222,MM,228,1,1.69,1.69,0.0,0.0,0,0,0.32,1.69,1.69,0.0,No,0.0,0.0,0.0,1,MM,0.5473,221,0,1,0.4527,2.208968411751712,0.08868902847371778
1292,223,CH,234,1,1.69,1.99,0.0,0.0,0,0,0.256,1.99,1.69,0.3,No,0.0,0.0,0.3,1,CH,0.5454,222,1,1,0.5454,1.8335166850018336,-0.0758297600167826
222,223,CH,234,1,1.69,1.99,0.0,0.0,0,0,0.256,1.99,1.69,0.3,No,0.0,0.0,0.3,1,MM,0.5454,222,0,0,0.4546,2.1997360316761987,0.08535281497711023
1293,224,MM,243,1,1.86,1.99,0.0,0.8,0,1,0.4048,1.19,1.86,-0.67,No,0.40201,0.0,0.13,1,CH,0.5954,223,1,0,0.5954,1.6795431642593213,-0.15569489831130606
223,224,MM,243,1,1.86,1.99,0.0,0.8,0,1,0.4048,1.19,1.86,-0.67,No,0.40201,0.0,0.13,1,MM,0.5954,223,0,1,0.40459999999999996,2.471576866040534,0.1855655906073922
1294,225,CH,251,1,1.76,2.09,0.0,0.0,0,0,0.32384,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.5146,224,0,0,0.48540000000000005,2.0601565718994643,0.02868342955282395
224,225,CH,251,1,1.76,2.09,0.0,0.0,0,0,0.32384,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.5146,224,1,1,0.5146,1.94325689856199,-0.023229183750061923
1295,226,MM,253,1,1.76,2.09,0.0,0.0,0,0,0.459072,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.5553,225,0,1,0.4447,2.24870699347875,0.10297714400442147
225,226,MM,253,1,1.76,2.09,0.0,0.0,0,0,0.459072,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.5553,225,1,0,0.5553,1.8008283810552854,-0.0936635497117269
1296,227,MM,242,3,1.99,2.23,0.0,0.0,0,0,0.5,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.5073,226,0,1,0.4927,2.029632636492795,0.014494504586130708
226,227,MM,242,3,1.99,2.23,0.0,0.0,0,0,0.5,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.5073,226,1,0,0.5073,1.9712201852946976,-0.011486079407272021
1297,228,MM,244,3,1.99,2.23,0.0,0.0,0,0,0.4,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.5336,227,1,0,0.5336,1.8740629685157422,-0.05507370145463828
227,228,MM,244,3,1.99,2.23,0.0,0.0,0,0,0.4,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.5336,227,0,1,0.46640000000000004,2.144082332761578,0.06422900627997617
1298,229,MM,247,3,1.99,2.23,0.0,0.0,0,0,0.32,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.5336,228,1,0,0.5336,1.8740629685157422,-0.05507370145463828
228,229,MM,247,3,1.99,2.23,0.0,0.0,0,0,0.32,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.5336,228,0,1,0.46640000000000004,2.144082332761578,0.06422900627997617
1299,230,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.52,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.5644,229,0,0,0.4356,2.2956841138659323,0.12203702901580363
229,230,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.52,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.5644,229,1,1,0.5644,1.771793054571226,-0.10783443678392193
1300,231,MM,276,7,1.99,2.13,0.0,0.54,0,1,0.616,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.526,230,1,0,0.526,1.9011406844106462,-0.04210859110523415
230,231,MM,276,7,1.99,2.13,0.0,0.54,0,1,0.616,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,MM,0.526,230,0,1,0.474,2.109704641350211,0.0502441012503893
1301,232,CH,228,7,1.69,1.69,0.0,0.0,0,0,0.535142,1.69,1.69,0.0,Yes,0.0,0.0,0.0,0,CH,0.5231,231,0,0,0.4769,2.0968756552736423,0.04482678965473511
231,232,CH,228,7,1.69,1.69,0.0,0.0,0,0,0.535142,1.69,1.69,0.0,Yes,0.0,0.0,0.0,0,CH,0.5231,231,1,1,0.5231,1.9116803670426303,-0.037242148746560975
1302,233,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.628114,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5231,232,0,0,0.4769,2.0968756552736423,0.04482678965473511
232,233,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.628114,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5231,232,1,1,0.5231,1.9116803670426303,-0.037242148746560975
1303,234,MM,234,7,1.75,1.99,0.0,0.4,1,0,0.702491,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5231,233,0,1,0.4769,2.0968756552736423,0.04482678965473511
233,234,MM,234,7,1.75,1.99,0.0,0.4,1,0,0.702491,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5231,233,1,0,0.5231,1.9116803670426303,-0.037242148746560975
234,235,CH,235,7,1.75,1.99,0.0,0.4,0,0,0.561993,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5231,234,1,1,0.5231,1.9116803670426303,-0.037242148746560975
1304,235,CH,235,7,1.75,1.99,0.0,0.4,0,0,0.561993,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5231,234,0,0,0.4769,2.0968756552736423,0.04482678965473511
235,236,CH,236,3,1.79,2.09,0.0,0.0,0,0,0.649594,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.545,235,1,1,0.545,1.8348623853211008,-0.07511335877191838
1305,236,CH,236,3,1.79,2.09,0.0,0.0,0,0,0.649594,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.545,235,0,0,0.45499999999999996,2.197802197802198,0.0846481897056072
236,237,CH,238,3,1.79,2.09,0.0,0.0,0,0,0.719675,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.5807,236,1,1,0.5807,1.7220595832615808,-0.13238221998160002
1306,237,CH,238,3,1.79,2.09,0.0,0.0,0,0,0.719675,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.5807,236,0,0,0.4193,2.3849272597185784,0.15607489830646998
237,238,CH,240,7,1.86,2.09,0.0,0.0,0,0,0.77574,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.5989,237,1,1,0.5989,1.6697278343629989,-0.16141689565110454
1307,238,CH,240,7,1.86,2.09,0.0,0.0,0,0,0.77574,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.5989,237,0,0,0.4011,2.4931438544003988,0.19242789720735026
1308,239,CH,250,7,1.86,2.09,0.0,0.0,0,0,0.820592,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.5989,238,0,0,0.4011,2.4931438544003988,0.19242789720735026
238,239,CH,250,7,1.86,2.09,0.0,0.0,0,0,0.820592,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.5989,238,1,1,0.5989,1.6697278343629989,-0.16141689565110454
239,240,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.856474,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,239,1,1,0.6508,1.5365703749231714,-0.23970703583188468
1309,240,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.856474,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,239,0,0,0.34919999999999995,2.8636884306987405,0.30800357487286106
1310,241,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.885179,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,240,0,0,0.34919999999999995,2.8636884306987405,0.30800357487286106
240,241,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.885179,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,240,1,1,0.6508,1.5365703749231714,-0.23970703583188468
241,242,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.908143,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,241,1,1,0.6508,1.5365703749231714,-0.23970703583188468
1311,242,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.908143,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,241,0,0,0.34919999999999995,2.8636884306987405,0.30800357487286106
1312,243,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.926515,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,242,0,0,0.34919999999999995,2.8636884306987405,0.30800357487286106
242,243,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.926515,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6508,242,1,1,0.6508,1.5365703749231714,-0.23970703583188468
243,244,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.941212,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.6004,243,1,1,0.6004,1.665556295802798,-0.163889884135204
1313,244,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.941212,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.6004,243,0,0,0.39959999999999996,2.502502502502503,0.19535071316443087
1314,245,CH,261,7,1.86,2.13,0.0,0.24,0,0,0.952969,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.6127,244,0,0,0.3873,2.581977794990963,0.22204797515058372
244,245,CH,261,7,1.86,2.13,0.0,0.24,0,0,0.952969,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.6127,244,1,1,0.6127,1.6321201240411294,-0.18339564424939755
1315,246,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.962375,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,245,0,0,0.3742,2.672367717797969,0.2509502719341314
245,246,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.962375,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,245,1,1,0.6258,1.5979546180888462,-0.20391608875099465
1316,247,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.9699,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,246,0,0,0.32030000000000003,3.122073056509522,0.37873281738260006
246,247,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.9699,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,246,1,1,0.6797,1.4712373105781964,-0.28214907501018716
247,248,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.97592,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,247,1,1,0.6797,1.4712373105781964,-0.28214907501018716
1317,248,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.97592,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.6797,247,0,0,0.32030000000000003,3.122073056509522,0.37873281738260006
1318,249,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.980736,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,248,0,0,0.3742,2.672367717797969,0.2509502719341314
248,249,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.980736,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,248,1,1,0.6258,1.5979546180888462,-0.20391608875099465
1319,250,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.984589,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,249,0,0,0.3742,2.672367717797969,0.2509502719341314
249,250,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.984589,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,249,1,1,0.6258,1.5979546180888462,-0.20391608875099465
250,251,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.987671,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.6777,250,1,1,0.6777,1.4755791648221928,-0.27905057946253164
1320,251,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.987671,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.6777,250,0,0,0.32230000000000003,3.1026993484331364,0.37399050465232425
1321,252,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.990137,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.6777,251,0,0,0.32230000000000003,3.1026993484331364,0.37399050465232425
251,252,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.990137,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.6777,251,1,1,0.6777,1.4755791648221928,-0.27905057946253164
1322,253,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.99211,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,252,0,0,0.3742,2.672367717797969,0.2509502719341314
252,253,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.99211,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,252,1,1,0.6258,1.5979546180888462,-0.20391608875099465
253,254,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.993688,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,253,1,1,0.6258,1.5979546180888462,-0.20391608875099465
1323,254,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.993688,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6258,253,0,0,0.3742,2.672367717797969,0.2509502719341314
254,255,MM,275,7,1.99,2.13,0.0,0.54,1,0,0.99495,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.5571,254,1,0,0.5571,1.795009872554299,-0.09674152421432922
1324,255,MM,275,7,1.99,2.13,0.0,0.54,1,0,0.99495,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.5571,254,0,1,0.44289999999999996,2.257846014901784,0.10660320243596813
1325,256,CH,229,7,1.69,1.69,0.0,0.2,0,1,0.16384,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,CH,0.5671,255,1,1,0.5671,1.763357432551578,-0.11180912152429033
255,256,CH,229,7,1.69,1.69,0.0,0.2,0,1,0.16384,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,MM,0.5671,255,0,0,0.43289999999999995,2.3100023100023104,0.1277770671183742
