,Unnamed: 0,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability,posterior,prior
526,1333,264,CH,273,2,1.86,2.18,0.0,0.06,0,0,0.556608,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.8747,263,0,0,0.1252999999999999,7.980845969672788,1.08890798250164,0.03102897558749715,0.1256
527,263,264,CH,273,2,1.86,2.18,0.0,0.06,0,0,0.556608,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.8747,263,1,1,0.8747,1.1432491139819363,-0.5366767790187242,0.9689710244125028,0.8744000000000001
528,264,265,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.645286,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.8754,264,1,1,0.8754,1.142334932602239,-0.5375145249379808,0.9666133089412303,0.8724
529,1334,265,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.645286,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.8754,264,0,0,0.1246,8.025682182985552,1.092680332490686,0.03338669105876968,0.12760000000000005
530,1335,266,CH,278,2,1.99,2.18,0.0,0.0,0,0,0.716229,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9467,265,0,0,0.0533,18.76172607879925,1.663254948973658,0.012202819272038713,0.0472
531,265,266,CH,278,2,1.99,2.18,0.0,0.0,0,0,0.716229,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9467,265,1,1,0.9467,1.0563008344776592,-0.6211566854707379,0.9877971807279613,0.9528
532,266,267,MM,259,2,1.86,2.18,0.0,0.4,0,1,0.6672,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,MM,0.5806,266,0,1,0.4194,2.384358607534573,0.1558704695933064,0.8828273244781784,0.4236
533,1336,267,MM,259,2,1.86,2.18,0.0,0.4,0,1,0.6672,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.5806,266,1,0,0.5806,1.722356183258698,-0.1322275195283779,0.11717267552182165,0.5764
534,267,268,MM,229,3,1.79,1.79,0.0,0.0,0,0,0.5648,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.5042,267,0,1,0.4958,2.016942315449778,0.0083756162902902,0.8991049633848658,0.488
535,1337,268,MM,229,3,1.79,1.79,0.0,0.0,0,0,0.5648,1.79,1.79,0.0,No,0.0,0.0,0.0,3,CH,0.5042,267,1,0,0.5042,1.9833399444664817,-0.0065789339117659,0.10089503661513421,0.512
536,268,269,MM,235,3,1.79,2.09,0.0,0.0,0,0,0.45184,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.7421,268,1,0,0.7421,1.3475272874275703,-0.3676781105316724,0.1409235668789809,0.741
537,1338,269,MM,235,3,1.79,2.09,0.0,0.0,0,0,0.45184,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.7421,268,0,1,0.2579,3.8774718883288095,0.5523922461080163,0.8590764331210191,0.259
538,269,270,MM,261,2,1.86,2.18,0.0,0.0,0,0,0.53376,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.8799,269,1,0,0.8799,1.1364927832708265,-0.5428120611329289,0.20297029702970298,0.8798
539,1339,270,MM,261,2,1.86,2.18,0.0,0.0,0,0,0.53376,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.8799,269,0,1,0.1200999999999999,8.326394671107412,1.1192944503099778,0.7970297029702971,0.12019999999999997
540,270,271,MM,273,2,1.86,2.18,0.0,0.06,0,0,0.427008,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,MM,0.6528,270,0,1,0.3471999999999999,2.8801843317972358,0.3130586998637248,0.859608745684695,0.3496
541,1340,271,MM,273,2,1.86,2.18,0.0,0.06,0,0,0.427008,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.6528,270,1,0,0.6528,1.531862745098039,-0.242487559652239,0.14039125431530497,0.6504
542,271,272,MM,276,3,2.09,2.09,0.2,0.4,0,0,0.341606,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,MM,0.7678,271,0,1,0.2321999999999999,4.306632213608959,0.6321301975462967,0.8240418118466899,0.2272
543,1341,272,MM,276,3,2.09,2.09,0.2,0.4,0,0,0.341606,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,CH,0.7678,271,1,0,0.7678,1.3024225058609011,-0.4040610294662312,0.1759581881533101,0.7727999999999999
544,272,273,MM,278,3,2.09,2.09,0.2,0.0,0,0,0.273285,2.09,1.89,0.2,No,0.0,0.095694,0.0,3,MM,0.8062,272,0,1,0.1937999999999999,5.159958720330238,0.7715326584343171,0.8295454545454546,0.1936
545,1342,273,MM,278,3,2.09,2.09,0.2,0.0,0,0,0.273285,2.09,1.89,0.2,No,0.0,0.095694,0.0,3,CH,0.8062,272,1,0,0.8062,1.240387000744232,-0.4513569785803413,0.17045454545454541,0.8064
546,273,274,MM,229,3,1.79,1.79,0.0,0.0,0,0,0.027488,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.9829,273,0,1,0.0171,58.47953216374268,2.340940988316344,0.6881720430107527,0.0176
547,1343,274,MM,229,3,1.79,1.79,0.0,0.0,0,0,0.027488,1.79,1.79,0.0,No,0.0,0.0,0.0,3,CH,0.9829,273,1,0,0.9829,1.0173974972021569,-0.6570915090231799,0.31182795698924726,0.9824
548,274,275,MM,234,3,1.79,2.09,0.0,0.0,0,0,0.02199,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.9684,274,0,1,0.0315999999999999,31.6455696202532,1.986144840331088,0.7152317880794702,0.032
549,1344,275,MM,234,3,1.79,2.09,0.0,0.0,0,0,0.02199,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.9684,274,1,0,0.9684,1.0326311441553078,-0.6429311684027927,0.2847682119205298,0.968
550,275,276,MM,239,3,1.79,2.23,0.0,0.0,0,0,0.017592,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.9618,275,0,1,0.0382,26.178010471204185,1.8719764093255968,0.7513812154696132,0.0368
551,1345,276,MM,239,3,1.79,2.23,0.0,0.0,0,0,0.017592,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.9618,275,1,0,0.9618,1.039717196922437,-0.636255935780754,0.24861878453038677,0.9632000000000001
552,1346,277,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.014074,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.9625,276,1,0,0.9625,1.0389610389610389,-0.6370443134223296,0.1956521739130435,0.9612
553,276,277,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.014074,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.9625,276,0,1,0.0374999999999999,26.66666666666668,1.88276664700136,0.8043478260869565,0.038799999999999946
554,1347,278,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.011259,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.9631,277,1,0,0.9631,1.0383137784238397,-0.637654513032132,0.3157894736842105,0.9682
555,277,278,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.011259,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.9631,277,0,1,0.0369,27.100271002709995,1.892062868258696,0.6842105263157895,0.03180000000000005
556,278,279,MM,241,3,1.79,2.23,0.0,0.0,0,0,0.009007,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.9632,278,0,1,0.0368,27.17391304347822,1.8936104201706416,0.6647727272727273,0.0354
557,1348,279,MM,241,3,1.79,2.23,0.0,0.0,0,0,0.009007,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.9632,278,1,0,0.9632,1.0382059800664452,-0.6377569742391171,0.3352272727272727,0.9646
558,1349,280,MM,242,3,1.99,2.23,0.0,0.0,0,0,0.007206,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9765,279,1,0,0.9765,1.0240655401945724,-0.6509291476660168,0.23577235772357724,0.973
559,279,280,MM,242,3,1.99,2.23,0.0,0.0,0,0,0.007206,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9765,279,0,1,0.0234999999999999,42.553191489361765,2.1610405543522724,0.7642276422764227,0.027000000000000024
560,280,281,MM,243,3,1.99,2.23,0.0,0.0,0,0,0.005765,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9765,280,0,1,0.0234999999999999,42.553191489361765,2.1610405543522724,0.7433628318584071,0.0248
561,1350,281,MM,243,3,1.99,2.23,0.0,0.0,0,0,0.005765,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9765,280,1,0,0.9765,1.0240655401945724,-0.6509291476660168,0.2566371681415929,0.9752
562,1351,282,MM,244,3,1.99,2.23,0.0,0.0,0,0,0.004612,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9765,281,1,0,0.9765,1.0240655401945724,-0.6509291476660168,0.2972972972972973,0.9792
563,281,282,MM,244,3,1.99,2.23,0.0,0.0,0,0,0.004612,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9765,281,0,1,0.0234999999999999,42.553191489361765,2.1610405543522724,0.7027027027027026,0.02080000000000004
564,1352,283,MM,247,3,1.99,2.23,0.0,0.0,0,0,0.003689,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9762,282,1,0,0.9762,1.024380249948781,-0.6506406444114012,0.32710280373831774,0.9784
565,282,283,MM,247,3,1.99,2.23,0.0,0.0,0,0,0.003689,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9762,282,0,1,0.0238,42.016806722689,2.1537864479363376,0.6728971962616823,0.021599999999999953
566,1353,284,MM,248,3,1.99,2.23,0.0,0.0,0,0,0.002951,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9761,283,1,0,0.9761,1.0244851961889152,-0.6505447262887002,0.38317757009345793,0.9802
567,283,284,MM,248,3,1.99,2.23,0.0,0.0,0,0,0.002951,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9761,283,0,1,0.0239,41.84100418410036,2.1513665429326907,0.6168224299065421,0.01980000000000004
568,1354,285,MM,250,3,1.99,2.23,0.0,0.0,0,0,0.002361,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9755,284,1,0,0.9755,1.025115325474116,-0.6499719210970918,0.2733812949640288,0.973
569,284,285,MM,250,3,1.99,2.23,0.0,0.0,0,0,0.002361,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9755,284,0,1,0.0244999999999999,40.8163265306123,2.1368272723891075,0.7266187050359711,0.027000000000000024
570,1355,286,MM,253,3,1.99,2.23,0.0,0.0,0,0,0.001889,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.975,285,1,0,0.975,1.0256410256410258,-0.6494867491807547,0.2558139534883721,0.9732
571,285,286,MM,253,3,1.99,2.23,0.0,0.0,0,0,0.001889,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.975,285,0,1,0.025,39.999999999999964,2.124698633758846,0.7441860465116279,0.026800000000000046
572,1356,287,MM,259,3,1.99,2.29,0.0,0.0,0,0,0.001511,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.9689,286,1,0,0.9689,1.0320982557539478,-0.6434385799179274,0.2119205298013245,0.9658
573,286,287,MM,259,3,1.99,2.29,0.0,0.0,0,0,0.001511,2.29,1.99,0.3,No,0.0,0.0,0.3,3,MM,0.9689,286,0,1,0.0311,32.15434083601284,1.9950772193311783,0.7880794701986755,0.03420000000000001
574,287,288,MM,261,3,1.99,2.09,0.0,0.0,0,0,0.001209,2.09,1.99,0.1,No,0.0,0.0,0.1,3,MM,0.9769,287,0,1,0.0231,43.29004329004327,2.170699725679135,0.6666666666666666,0.0224
575,1357,288,MM,261,3,1.99,2.09,0.0,0.0,0,0,0.001209,2.09,1.99,0.1,No,0.0,0.0,0.1,3,CH,0.9769,287,1,0,0.9769,1.0236462278636502,-0.6513155196333237,0.33333333333333337,0.9776
576,288,289,MM,263,3,1.99,2.09,0.0,0.0,0,0,0.000967,2.09,1.99,0.1,No,0.0,0.0,0.1,3,MM,0.9766,288,0,1,0.0233999999999999,42.735042735042775,2.163456730535167,0.7115384615384616,0.022
577,1358,289,MM,263,3,1.99,2.09,0.0,0.0,0,0,0.000967,2.09,1.99,0.1,No,0.0,0.0,0.1,3,CH,0.9766,288,1,0,0.9766,1.0239606799098917,-0.6510255611033259,0.28846153846153844,0.978
578,289,290,MM,264,3,1.99,2.09,0.1,0.0,0,0,0.000774,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9722,289,0,1,0.0278,35.971223021582674,2.063066190226103,0.746268656716418,0.028
579,1359,290,MM,264,3,1.99,2.09,0.1,0.0,0,0,0.000774,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.9722,289,1,0,0.9722,1.0285949393128986,-0.6467136653472924,0.25373134328358204,0.972
580,1360,291,MM,266,3,1.99,2.09,0.1,0.0,0,0,0.000619,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.9718,290,1,0,0.9718,1.0290183165260345,-0.6462690898595577,0.2916666666666667,0.9694
581,290,291,MM,266,3,1.99,2.09,0.1,0.0,0,0,0.000619,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9718,290,0,1,0.0282,35.46099290780141,2.0547959170495917,0.7083333333333333,0.03059999999999996
582,291,292,MM,267,3,1.99,2.09,0.1,0.0,0,0,0.000495,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9716,291,0,1,0.0283999999999999,35.21126760563383,2.0506160726551794,0.6791044776119403,0.0256
583,1361,292,MM,267,3,1.99,2.09,0.1,0.0,0,0,0.000495,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.9716,291,1,0,0.9716,1.029230135858378,-0.6460904968724005,0.32089552238805974,0.9744
584,1362,293,MM,270,2,1.86,2.18,0.0,0.0,0,0,0.000396,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9576,292,1,0,0.9576,1.0442773600668338,-0.6321440590813628,0.305,0.9594
585,292,293,MM,270,2,1.86,2.18,0.0,0.0,0,0,0.000396,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.9576,292,0,1,0.0423999999999999,23.584905660377363,1.806318758130858,0.6950000000000001,0.04059999999999997
586,1363,294,MM,273,2,1.86,2.18,0.0,0.06,0,0,0.000317,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.9634,293,1,0,0.9634,1.0379904504878554,-0.6379623249788352,0.2905027932960894,0.9638
587,293,294,MM,273,2,1.86,2.18,0.0,0.06,0,0,0.000317,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,MM,0.9634,293,0,1,0.0365999999999999,27.322404371584724,1.896704174963947,0.7094972067039106,0.03620000000000001
588,294,295,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.000254,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.9925,294,0,1,0.0074999999999999,133.3333333333342,2.7774720419422323,0.5142857142857142,0.0056
589,1364,295,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.000254,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.9925,294,1,0,0.9925,1.0075566750629723,-0.6656614074714728,0.48571428571428577,0.9944
590,295,296,MM,276,3,2.09,2.09,0.2,0.4,0,0,0.000203,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,MM,0.9765,295,0,1,0.0234999999999999,42.553191489361765,2.1610405543522724,0.71900826446281,0.0242
591,1365,296,MM,276,3,2.09,2.09,0.2,0.4,0,0,0.000203,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,CH,0.9765,295,1,0,0.9765,1.0240655401945724,-0.6509291476660168,0.28099173553719003,0.9758
592,296,297,CH,228,2,1.69,1.69,0.0,0.0,0,0,0.48,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.5304,296,0,0,0.4696,2.1294718909710397,0.0583776662599348,0.0949390469154045,0.4592
593,1366,297,CH,228,2,1.69,1.69,0.0,0.0,0,0,0.48,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.5304,296,1,1,0.5304,1.885369532428356,-0.0495769946177635,0.9050609530845954,0.5408
594,1367,298,MM,229,2,1.69,1.69,0.0,0.0,0,0,0.584,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.5383,297,1,0,0.5383,1.8577001671930151,-0.0632481229960103,0.10209312259718069,0.527
595,297,298,MM,229,2,1.69,1.69,0.0,0.0,0,0,0.584,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.5383,297,0,1,0.4617,2.1659085986571367,0.0727271893146346,0.8979068774028193,0.473
596,298,299,MM,231,2,1.69,1.69,0.3,0.0,1,0,0.4672,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,MM,0.6129,298,0,1,0.3871,2.583311805734952,0.2224884879525263,0.86913961875322,0.3822
597,1368,299,MM,231,2,1.69,1.69,0.3,0.0,1,0,0.4672,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,CH,0.6129,298,1,0,0.6129,1.6315875346712352,-0.1837140800615471,0.13086038124678,0.6178
598,1369,300,MM,233,2,1.69,1.69,0.0,0.0,0,0,0.37376,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.8637,299,1,0,0.8637,1.157809424568716,-0.5241292561914872,0.212443095599393,0.8732
599,299,300,MM,233,2,1.69,1.69,0.0,0.0,0,0,0.37376,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.8637,299,0,1,0.1362999999999999,7.336757153338226,1.0288791200507406,0.787556904400607,0.12680000000000002
600,300,301,CH,234,3,1.79,2.09,0.0,0.0,0,0,0.299008,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.6137,300,1,1,0.6137,1.629460648525338,-0.1849903202328155,0.9317057076872319,0.6202
601,1370,301,CH,234,3,1.79,2.09,0.0,0.0,0,0,0.299008,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.6137,300,0,0,0.3863,2.588661661920787,0.2242481076747585,0.06829429231276807,0.3798
602,1371,302,MM,240,2,1.75,1.99,0.0,0.3,0,1,0.439206,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,CH,0.7483,301,1,0,0.7483,1.3363624214887078,-0.3764641912807567,0.17100977198697068,0.7566
603,301,302,MM,240,2,1.75,1.99,0.0,0.3,0,1,0.439206,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,MM,0.7483,301,0,1,0.2517,3.972983710766785,0.570847072244761,0.8289902280130294,0.24339999999999995
604,1372,303,MM,242,2,1.75,1.99,0.16,0.3,0,1,0.351365,1.69,1.59,0.1,No,0.150754,0.091429,0.24,2,CH,0.8654,302,1,0,0.8654,1.1555350127108852,-0.5260167534952956,0.18248175182481752,0.8624
605,302,303,MM,242,2,1.75,1.99,0.16,0.3,0,1,0.351365,1.69,1.59,0.1,No,0.150754,0.091429,0.24,2,MM,0.8654,302,0,1,0.1346,7.429420505200591,1.0382311887679156,0.8175182481751825,0.13759999999999994
606,303,304,CH,245,2,1.89,2.09,0.0,0.0,0,0,0.281092,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.5807,303,1,1,0.5807,1.7220595832615808,-0.1323822199816,0.9156293222683264,0.5792
607,1373,304,CH,245,2,1.89,2.09,0.0,0.0,0,0,0.281092,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.5807,303,0,0,0.4193,2.3849272597185784,0.1560748983064699,0.08437067773167362,0.42079999999999995
608,1374,305,MM,253,3,1.99,2.23,0.0,0.0,0,0,0.424874,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.7559,304,1,0,0.7559,1.3229263130043656,-0.3875779978738345,0.16693290734824281,0.754
609,304,305,MM,253,3,1.99,2.23,0.0,0.0,0,0,0.424874,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.7559,304,0,1,0.2440999999999999,4.096681687832856,0.5931630308321667,0.8330670926517572,0.246
610,1375,306,MM,256,2,1.89,2.18,0.13,0.0,0,0,0.339899,2.18,1.76,0.42,No,0.0,0.068783,0.29,2,CH,0.612,305,1,0,0.612,1.6339869281045751,-0.1822830810272107,0.12088477366255145,0.6098
611,305,306,MM,256,2,1.89,2.18,0.13,0.0,0,0,0.339899,2.18,1.76,0.42,No,0.0,0.068783,0.29,2,MM,0.612,305,0,1,0.388,2.5773195876288657,0.2205042599069655,0.8791152263374485,0.3902
612,1376,307,MM,262,2,1.86,2.18,0.0,0.6,0,1,0.271919,1.58,1.86,-0.28,No,0.275229,0.0,0.32,2,CH,0.9582,306,1,0,0.9582,1.0436234606553956,-0.6327294483022743,0.25961538461538464,0.9558
613,306,307,MM,262,2,1.86,2.18,0.0,0.6,0,1,0.271919,1.58,1.86,-0.28,No,0.275229,0.0,0.32,2,MM,0.9582,306,0,1,0.0417999999999999,23.923444976076585,1.8157383983439872,0.7403846153846154,0.04420000000000002
614,1377,308,MM,263,2,1.86,2.18,0.0,0.0,0,1,0.217535,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9139,307,1,0,0.9139,1.09421162052741,-0.5842134042090629,0.22916666666666666,0.9094
615,307,308,MM,263,2,1.86,2.18,0.0,0.0,0,1,0.217535,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.9139,307,0,1,0.0860999999999999,11.614401858304303,1.348643775113625,0.7708333333333334,0.09060000000000001
616,308,309,CH,269,3,1.99,2.09,0.1,0.0,0,0,0.174028,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.8958,308,0,0,0.1041999999999999,9.596928982725531,1.2184941744169606,0.027293064876957495,0.11
617,1378,309,CH,269,3,1.99,2.09,0.1,0.0,0,0,0.174028,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.8958,308,1,1,0.8958,1.1163206072784102,-0.561775812518051,0.9727069351230425,0.89
618,1379,310,CH,270,2,1.86,2.18,0.0,0.0,0,0,0.339223,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.5896,309,0,0,0.4104,2.4366471734892787,0.1740608179137215,0.08128988915015116,0.4076
619,309,310,CH,270,2,1.86,2.18,0.0,0.0,0,0,0.339223,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.5896,309,1,1,0.5896,1.6960651289009498,-0.1463595059802517,0.9187101108498489,0.5924
620,1380,311,CH,272,2,1.86,2.18,0.0,0.06,0,0,0.471378,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.7723,310,0,0,0.2277,4.391743522178304,0.647855763781425,0.048881955278211126,0.23
621,310,311,CH,272,2,1.86,2.18,0.0,0.06,0,0,0.471378,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.7723,310,1,1,0.7723,1.2948336138806165,-0.4093644531802409,0.9511180447217888,0.77
622,1381,312,CH,273,2,1.86,2.18,0.0,0.06,0,0,0.577102,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.8681,311,0,0,0.1319,7.581501137225169,1.0530249732464854,0.029830197338228545,0.1304
623,311,312,CH,273,2,1.86,2.18,0.0,0.06,0,0,0.577102,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.8681,311,1,1,0.8681,1.1519410206197442,-0.5290549242106274,0.9701698026617714,0.8696
624,1382,313,CH,275,2,1.96,2.18,0.0,0.8,0,1,0.661682,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.5515,312,0,0,0.4485,2.229654403567447,0.0960012954553454,0.08840372226198998,0.441
625,312,313,CH,275,2,1.96,2.18,0.0,0.8,0,1,0.661682,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.5515,312,1,1,0.5515,1.813236627379873,-0.0868691513322692,0.91159627773801,0.5589999999999999
626,1383,314,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.729346,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9121,313,0,0,0.0878999999999999,11.376564277588171,1.3346521841969807,0.02157332752233602,0.0812
627,313,314,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.729346,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9121,313,1,1,0.9121,1.096371011950444,-0.5819153800517073,0.978426672477664,0.9188000000000001
628,1384,315,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.783476,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9353,314,0,0,0.0646999999999999,15.455950540958272,1.5371536773239525,0.01670235546038544,0.0686
629,314,315,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.783476,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9353,314,1,1,0.9353,1.0691756655618518,-0.6097483624990102,0.9832976445396145,0.9314
630,315,316,CH,278,2,1.99,2.18,0.0,0.0,0,0,0.826781,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9685,315,1,1,0.9685,1.0325245224574084,-0.6430324334430169,0.992153623786909,0.9698
631,1385,316,CH,278,2,1.99,2.18,0.0,0.0,0,0,0.826781,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9685,315,0,0,0.0314999999999999,31.746031746031772,1.987932361816104,0.007846376213091033,0.030200000000000005
632,1386,317,MM,238,3,1.79,2.09,0.0,0.0,0,0,0.7952,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.7288,316,0,1,0.2712,3.687315634218289,0.511988976668823,0.842185128983308,0.2634
633,316,317,MM,238,3,1.79,2.09,0.0,0.0,0,0,0.7952,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.7288,316,1,0,0.7288,1.37211855104281,-0.3496536987847932,0.157814871016692,0.7365999999999999
634,1387,318,CH,241,3,1.79,2.23,0.0,0.0,0,0,0.63616,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.9319,317,0,0,0.0681,14.684287812041106,1.5018206951624071,0.01841936174769758,0.066
635,317,318,CH,241,3,1.79,2.23,0.0,0.0,0,0,0.63616,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.9319,317,1,1,0.9319,1.0730765103551885,-0.6062678957699363,0.9815806382523025,0.9339999999999999
636,1388,319,CH,246,3,1.99,2.23,0.0,0.0,0,0,0.708928,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9311,318,0,0,0.0688999999999999,14.513788098693768,1.4944250931619596,0.017003874300473527,0.0682
637,318,319,CH,246,3,1.99,2.23,0.0,0.0,0,0,0.708928,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9311,318,1,1,0.9311,1.073998496402105,-0.6053776002232689,0.9829961256995264,0.9318
638,1389,320,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.5,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.685,319,0,0,0.3149999999999999,3.1746031746031758,0.3911977152740702,0.06899588960657663,0.3212
639,319,320,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.5,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.685,319,1,1,0.685,1.45985401459854,-0.2904811842294731,0.9310041103934233,0.6788000000000001
640,1390,321,CH,257,3,1.99,2.29,0.0,0.4,0,1,0.6,1.89,1.99,-0.1,No,0.174672,0.0,0.3,3,CH,0.587,320,0,0,0.413,2.4213075060532687,0.1688486429794366,0.07813570938999315,0.4134
641,320,321,CH,257,3,1.99,2.29,0.0,0.4,0,1,0.6,1.89,1.99,-0.1,No,0.174672,0.0,0.3,3,CH,0.587,320,1,1,0.587,1.7035775127768311,-0.1422331847096303,0.9218642906100069,0.5866
