,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability
1289,220,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.989732,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9933,219,0,0,0.006700000000000039,149.2537313432827,1.7505116067518047
219,220,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.989732,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9933,219,1,1,0.9933,1.0067451927917044,-1.7505116067518047
1290,221,CH,274,2,1.96,2.18,0.0,0.8,0,1,0.991785,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.8618,220,0,0,0.1382,7.235890014471781,0.7702209725002029
220,221,CH,274,2,1.96,2.18,0.0,0.8,0,1,0.991785,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.8618,220,1,1,0.8618,1.1603620329542816,-0.7702209725002029
1291,222,MM,228,1,1.69,1.69,0.0,0.0,0,0,0.32,1.69,1.69,0.0,No,0.0,0.0,0.0,1,CH,0.7913,221,1,0,0.7913,1.2637432073802604,-0.5736995996233045
221,222,MM,228,1,1.69,1.69,0.0,0.0,0,0,0.32,1.69,1.69,0.0,No,0.0,0.0,0.0,1,MM,0.7913,221,0,1,0.2087,4.791566842357451,0.5736995996233045
1292,223,CH,234,1,1.69,1.99,0.0,0.0,0,0,0.256,1.99,1.69,0.3,No,0.0,0.0,0.3,1,CH,0.7337,222,1,1,0.7337,1.362954886193267,-0.4415872841377855
222,223,CH,234,1,1.69,1.99,0.0,0.0,0,0,0.256,1.99,1.69,0.3,No,0.0,0.0,0.3,1,MM,0.7337,222,0,0,0.2663,3.755163349605708,0.4415872841377855
1293,224,MM,243,1,1.86,1.99,0.0,0.8,0,1,0.4048,1.19,1.86,-0.67,No,0.40201,0.0,0.13,1,CH,0.9407,223,1,0,0.9407,1.0630381630700543,-1.1041131917812628
223,224,MM,243,1,1.86,1.99,0.0,0.8,0,1,0.4048,1.19,1.86,-0.67,No,0.40201,0.0,0.13,1,MM,0.9407,223,0,1,0.05930000000000002,16.86340640809443,1.1041131917812628
1294,225,CH,251,1,1.76,2.09,0.0,0.0,0,0,0.32384,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.5793,224,1,1,0.5793,1.7262213015708612,-0.14171459280795928
224,225,CH,251,1,1.76,2.09,0.0,0.0,0,0,0.32384,2.09,1.76,0.33,No,0.0,0.0,0.33,1,MM,0.5793,224,0,0,0.42069999999999996,2.3769907297361543,0.14171459280795928
1295,226,MM,253,1,1.76,2.09,0.0,0.0,0,0,0.459072,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.6631,225,0,1,0.3369,2.9682398337785694,0.2979356334679245
225,226,MM,253,1,1.76,2.09,0.0,0.0,0,0,0.459072,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.6631,225,1,0,0.6631,1.5080681646810434,-0.2979356334679245
1296,227,MM,242,3,1.99,2.23,0.0,0.0,0,0,0.5,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.5882,226,0,1,0.41180000000000005,2.4283632831471587,0.15769585651318752
226,227,MM,242,3,1.99,2.23,0.0,0.0,0,0,0.5,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.5882,226,1,0,0.5882,1.7001020061203673,-0.15769585651318752
1297,228,MM,244,3,1.99,2.23,0.0,0.0,0,0,0.4,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.5877,227,1,0,0.5877,1.7015484090522375,-0.15679794645159725
227,228,MM,244,3,1.99,2.23,0.0,0.0,0,0,0.4,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.5877,227,0,1,0.4123,2.4254183846713557,0.15679794645159725
1298,229,MM,247,3,1.99,2.23,0.0,0.0,0,0,0.32,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.7136,228,1,0,0.7136,1.4013452914798206,-0.3991574348329817
228,229,MM,247,3,1.99,2.23,0.0,0.0,0,0,0.32,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.7136,228,0,1,0.2864,3.4916201117318435,0.3991574348329817
1299,230,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.52,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.8332,229,0,0,0.16679999999999995,5.995203836930457,0.6842979991985743
229,230,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.52,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.8332,229,1,1,0.8332,1.2001920307249159,-0.6842979991985743
1300,231,MM,276,7,1.99,2.13,0.0,0.54,0,1,0.616,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.5195,230,0,1,0.48050000000000004,2.0811654526534857,0.03465015040663444
230,231,MM,276,7,1.99,2.13,0.0,0.54,0,1,0.616,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.5195,230,1,0,0.5195,1.9249278152069298,-0.03465015040663444
1301,232,CH,228,7,1.69,1.69,0.0,0.0,0,0,0.535142,1.69,1.69,0.0,Yes,0.0,0.0,0.0,0,CH,0.6692,231,0,0,0.3308,3.0229746070133015,0.30987392340201414
231,232,CH,228,7,1.69,1.69,0.0,0.0,0,0,0.535142,1.69,1.69,0.0,Yes,0.0,0.0,0.0,0,CH,0.6692,231,1,1,0.6692,1.4943215780035863,-0.30987392340201414
1302,233,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.628114,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7496,232,0,0,0.25039999999999996,3.993610223642173,0.4765129143525439
232,233,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.628114,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7496,232,1,1,0.7496,1.3340448239060831,-0.4765129143525439
1303,234,MM,234,7,1.75,1.99,0.0,0.4,1,0,0.702491,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.8381,233,0,1,0.16190000000000004,6.176652254478071,0.6979597402234744
233,234,MM,234,7,1.75,1.99,0.0,0.4,1,0,0.702491,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.8381,233,1,0,0.8381,1.1931750387781888,-0.6979597402234744
234,235,CH,235,7,1.75,1.99,0.0,0.4,0,0,0.561993,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.6635,234,1,1,0.6635,1.5071590052750565,-0.2987184168491085
1304,235,CH,235,7,1.75,1.99,0.0,0.4,0,0,0.561993,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.6635,234,0,0,0.3365,2.9717682020802374,0.2987184168491085
235,236,CH,236,3,1.79,2.09,0.0,0.0,0,0,0.649594,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.8245,235,1,1,0.8245,1.212856276531231,-0.6602568282222054
1305,236,CH,236,3,1.79,2.09,0.0,0.0,0,0,0.649594,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.8245,235,0,0,0.1755,5.698005698005699,0.6602568282222054
236,237,CH,238,3,1.79,2.09,0.0,0.0,0,0,0.719675,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.8881,236,1,1,0.8881,1.1259993244004054,-0.8609810928098376
1306,237,CH,238,3,1.79,2.09,0.0,0.0,0,0,0.719675,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.8881,236,0,0,0.1119,8.936550491510276,0.8609810928098376
237,238,CH,240,7,1.86,2.09,0.0,0.0,0,0,0.77574,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9572,237,1,1,0.9572,1.0447137484329294,-1.2159113519847509
1307,238,CH,240,7,1.86,2.09,0.0,0.0,0,0,0.77574,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9572,237,0,0,0.04279999999999995,23.364485981308437,1.2159113519847509
1308,239,CH,250,7,1.86,2.09,0.0,0.0,0,0,0.820592,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9709,238,0,0,0.029100000000000015,34.364261168384864,1.3407147410899538
238,239,CH,250,7,1.86,2.09,0.0,0.0,0,0,0.820592,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9709,238,1,1,0.9709,1.0299721907508497,-1.3407147410899536
239,240,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.856474,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9824,239,1,1,0.9824,1.017915309446254,-1.490507002842735
1309,240,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.856474,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9824,239,0,0,0.01759999999999995,56.81818181818198,1.4905070028427347
1310,241,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.885179,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.986,240,0,0,0.014000000000000012,71.42857142857136,1.5554138171312246
240,241,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.885179,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.986,240,1,1,0.986,1.0141987829614605,-1.5554138171312246
241,242,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.908143,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9882,241,1,1,0.9882,1.0119409026512851,-1.6023238553648254
1311,242,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.908143,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9882,241,0,0,0.011800000000000033,84.74576271186417,1.6023238553648254
1312,243,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.926515,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9897,242,0,0,0.010299999999999976,97.08737864077693,1.6383050833070167
242,243,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.926515,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9897,242,1,1,0.9897,1.0104071940992219,-1.6383050833070167
243,244,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.941212,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9827,243,1,1,0.9827,1.0176045588684237,-1.4956148506390452
1313,244,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.941212,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9827,243,0,0,0.017299999999999982,57.803468208092546,1.4956148506390452
1314,245,CH,261,7,1.86,2.13,0.0,0.24,0,0,0.952969,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9842,244,0,0,0.015800000000000036,63.29113924050618,1.5210619846602844
244,245,CH,261,7,1.86,2.13,0.0,0.24,0,0,0.952969,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9842,244,1,1,0.9842,1.016053647632595,-1.5210619846602844
1315,246,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.962375,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9912,245,0,0,0.00880000000000003,113.63636363636324,1.679597151481934
245,246,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.962375,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9912,245,1,1,0.9912,1.0088781275221954,-1.6795971514819337
1316,247,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.9699,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9967,246,0,0,0.0032999999999999696,303.03030303030584,1.9226996540909036
246,247,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.9699,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9967,246,1,1,0.9967,1.0033109260559847,-1.9226996540909036
247,248,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.97592,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9969,247,1,1,0.9969,1.0031096398836392,-1.936556027393344
1317,248,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.97592,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9969,247,0,0,0.0030999999999999917,322.5806451612912,1.936556027393344
1318,249,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.980736,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9926,248,0,0,0.007399999999999962,135.1351351351358,1.7248204177821616
248,249,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.980736,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9926,248,1,1,0.9926,1.007455168245013,-1.7248204177821618
1319,250,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.984589,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9928,249,0,0,0.007199999999999984,138.8888888888892,1.7313199138575186
249,250,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.984589,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9928,249,1,1,0.9928,1.0072522159548751,-1.7313199138575186
250,251,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.987671,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9964,250,1,1,0.9964,1.0036130068245686,-1.9024168921175557
1320,251,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.987671,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9964,250,0,0,0.0036000000000000476,277.7777777777741,1.9024168921175555
1321,252,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.990137,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9965,251,0,0,0.0034999999999999476,285.71428571429,1.909198331350534
251,252,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.990137,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9965,251,1,1,0.9965,1.0035122930255895,-1.9091983313505343
1322,253,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.99211,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9934,252,0,0,0.00660000000000005,151.51515151515036,1.7543964003061183
252,253,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.99211,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9934,252,1,1,0.9934,1.00664384940608,-1.754396400306118
253,254,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.993688,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9935,253,1,1,0.9935,1.0065425264217414,-1.758287392035998
1323,254,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.993688,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9935,253,0,0,0.00649999999999995,153.84615384615503,1.758287392035998
254,255,MM,275,7,1.99,2.13,0.0,0.54,1,0,0.99495,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.9714,254,1,0,0.9714,1.0294420424130122,-1.3461724578835523
1324,255,MM,275,7,1.99,2.13,0.0,0.54,1,0,0.99495,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.9714,254,0,1,0.02859999999999996,34.96503496503502,1.3461724578835523
1325,256,CH,229,7,1.69,1.69,0.0,0.2,0,1,0.16384,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,CH,0.9596,255,1,1,0.9596,1.0421008753647354,-1.2358818779208804
255,256,CH,229,7,1.69,1.69,0.0,0.2,0,1,0.16384,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,MM,0.9596,255,0,0,0.04039999999999999,24.752475247524757,1.2358818779208807
256,257,CH,232,7,1.69,1.99,0.0,0.4,1,1,0.331072,1.59,1.69,-0.1,Yes,0.201005,0.0,0.3,0,MM,0.8417,256,0,0,0.1583,6.317119393556538,0.7088778208189312
1326,257,CH,232,7,1.69,1.99,0.0,0.4,1,1,0.331072,1.59,1.69,-0.1,Yes,0.201005,0.0,0.3,0,CH,0.8417,256,1,1,0.8417,1.1880717595342758,-0.7088778208189312
1327,258,CH,257,2,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.7022,257,0,0,0.29779999999999995,3.3579583613163204,0.3758539035938486
257,258,CH,257,2,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.7022,257,1,1,0.7022,1.4240956992309883,-0.3758539035938486
258,259,MM,264,3,1.99,2.09,0.1,0.0,0,0,0.6,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.7618,258,1,0,0.7618,1.3126804935678655,-0.5039715484870194
1328,259,MM,264,3,1.99,2.09,0.1,0.0,0,0,0.6,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.7618,258,0,1,0.23819999999999997,4.198152812762385,0.5039715484870194
1329,260,MM,265,2,1.86,2.18,0.0,0.0,0,0,0.48,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.6841,259,0,1,0.31589999999999996,3.165558721114277,0.33907258058483764
259,260,MM,265,2,1.86,2.18,0.0,0.0,0,0,0.48,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.6841,259,1,0,0.6841,1.46177459435755,-0.33907258058483764
260,261,MM,267,2,1.86,2.18,0.0,0.4,0,1,0.384,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,MM,0.8212,260,0,1,0.17879999999999996,5.592841163310963,0.651136649608937
1330,261,MM,267,2,1.86,2.18,0.0,0.4,0,1,0.384,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.8212,260,1,0,0.8212,1.2177301509985388,-0.651136649608937
261,262,CH,270,2,1.86,2.18,0.0,0.0,0,0,0.3072,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.6093,261,0,0,0.39070000000000005,2.559508574353724,0.19627099945818638
1331,262,CH,270,2,1.86,2.18,0.0,0.0,0,0,0.3072,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.6093,261,1,1,0.6093,1.6412276382734285,-0.19627099945818638
262,263,CH,272,2,1.86,2.18,0.0,0.06,0,0,0.44576,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.6099,262,1,1,0.6099,1.6396130513198885,-0.19740936618746235
1332,263,CH,272,2,1.86,2.18,0.0,0.06,0,0,0.44576,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.6099,262,0,0,0.3901,2.563445270443476,0.19740936618746235
1333,264,CH,273,2,1.86,2.18,0.0,0.06,0,0,0.556608,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.7789,263,0,0,0.22109999999999996,4.522840343735867,0.5440118991534217
263,264,CH,273,2,1.86,2.18,0.0,0.06,0,0,0.556608,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.7789,263,1,1,0.7789,1.2838618564642443,-0.5440118991534217
264,265,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.645286,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.7277,264,1,1,0.7277,1.374192661811186,-0.4284034443854037
1334,265,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.645286,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.7277,264,0,0,0.2723,3.6724201248622843,0.4284034443854037
1335,266,CH,278,2,1.99,2.18,0.0,0.0,0,0,0.716229,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9059,265,0,0,0.09409999999999996,10.626992561105212,0.9310577337309315
265,266,CH,278,2,1.99,2.18,0.0,0.0,0,0,0.716229,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9059,265,1,1,0.9059,1.1038745998454575,-0.9310577337309315
266,267,MM,259,2,1.86,2.18,0.0,0.4,0,1,0.6672,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.6158,266,1,0,0.6158,1.6239038648911983,-0.20860411593972156
1336,267,MM,259,2,1.86,2.18,0.0,0.4,0,1,0.6672,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.6158,266,0,1,0.3842,2.6028110359187924,0.20860411593972156
267,268,MM,229,3,1.79,1.79,0.0,0.0,0,0,0.5648,1.79,1.79,0.0,No,0.0,0.0,0.0,3,CH,0.5349,267,1,0,0.5349,1.8695083193120208,-0.06195675859895243
1337,268,MM,229,3,1.79,1.79,0.0,0.0,0,0,0.5648,1.79,1.79,0.0,No,0.0,0.0,0.0,3,CH,0.5349,267,0,1,0.46509999999999996,2.1500752526338425,0.06195675859895243
268,269,MM,235,3,1.79,2.09,0.0,0.0,0,0,0.45184,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.5259,268,1,0,0.5259,1.9015021867275146,-0.04599904896962729
1338,269,MM,235,3,1.79,2.09,0.0,0.0,0,0,0.45184,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.5259,268,0,1,0.47409999999999997,2.1092596498628984,0.04599904896962729
269,270,MM,261,2,1.86,2.18,0.0,0.0,0,0,0.53376,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.7564,269,1,0,0.7564,1.3220518244315178,-0.4914712551493706
1339,270,MM,261,2,1.86,2.18,0.0,0.0,0,0,0.53376,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.7564,269,0,1,0.24360000000000004,4.105090311986863,0.4914712551493706
270,271,MM,273,2,1.86,2.18,0.0,0.06,0,0,0.427008,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.5789,270,1,0,0.5789,1.7274140611504578,-0.1409962875280651
1340,271,MM,273,2,1.86,2.18,0.0,0.06,0,0,0.427008,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.5789,270,0,1,0.42110000000000003,2.3747328425552126,0.1409962875280651
271,272,MM,276,3,2.09,2.09,0.2,0.4,0,0,0.341606,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,MM,0.8138,271,0,1,0.18620000000000003,5.370569280343716,0.6306813288137657
1341,272,MM,276,3,2.09,2.09,0.2,0.4,0,0,0.341606,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,CH,0.8138,271,1,0,0.8138,1.228803145736053,-0.6306813288137657
272,273,MM,278,3,2.09,2.09,0.2,0.0,0,0,0.273285,2.09,1.89,0.2,No,0.0,0.095694,0.0,3,MM,0.7488,272,0,1,0.2512,3.980891719745223,0.47475451379044603
1342,273,MM,278,3,2.09,2.09,0.2,0.0,0,0,0.273285,2.09,1.89,0.2,No,0.0,0.095694,0.0,3,CH,0.7488,272,1,0,0.7488,1.3354700854700854,-0.47475451379044603
273,274,MM,229,3,1.79,1.79,0.0,0.0,0,0,0.027488,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.9773,273,0,1,0.022700000000000053,44.052863436123246,1.4160240039205034
1343,274,MM,229,3,1.79,1.79,0.0,0.0,0,0,0.027488,1.79,1.79,0.0,No,0.0,0.0,0.0,3,CH,0.9773,273,1,0,0.9773,1.0232272587741738,-1.4160240039205034
274,275,MM,234,3,1.79,2.09,0.0,0.0,0,0,0.02199,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.9537,274,0,1,0.04630000000000001,21.59827213822894,1.1904961249620718
1344,275,MM,234,3,1.79,2.09,0.0,0.0,0,0,0.02199,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.9537,274,1,0,0.9537,1.0485477613505296,-1.1904961249620718
275,276,MM,239,3,1.79,2.23,0.0,0.0,0,0,0.017592,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.9355,275,0,1,0.0645,15.503875968992247,1.0745904654680338
1345,276,MM,239,3,1.79,2.23,0.0,0.0,0,0,0.017592,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.9355,275,1,0,0.9355,1.0689470871191875,-1.0745904654680338
1346,277,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.014074,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.9366,276,1,0,0.9366,1.067691650651292,-1.080852094499674
276,277,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.014074,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.9366,276,0,1,0.06340000000000001,15.772870662460566,1.080852094499674
1347,278,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.011259,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.9378,277,1,0,0.9378,1.0663254425250588,-1.087672926341401
277,278,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.011259,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.9378,277,0,1,0.06220000000000003,16.07717041800642,1.087672926341401
278,279,MM,241,3,1.79,2.23,0.0,0.0,0,0,0.009007,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.9383,278,0,1,0.06169999999999998,16.207455429497575,1.0905119203523808
1348,279,MM,241,3,1.79,2.23,0.0,0.0,0,0,0.009007,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.9383,278,1,0,0.9383,1.0657572205051689,-1.0905119203523808
1349,280,MM,242,3,1.99,2.23,0.0,0.0,0,0,0.007206,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9616,279,1,0,0.9616,1.0399334442595674,-1.2524634447053624
279,280,MM,242,3,1.99,2.23,0.0,0.0,0,0,0.007206,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9616,279,0,1,0.03839999999999999,26.041666666666675,1.2524634447053624
280,281,MM,243,3,1.99,2.23,0.0,0.0,0,0,0.005765,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9618,280,0,1,0.03820000000000001,26.178010471204182,1.2541161725531753
1350,281,MM,243,3,1.99,2.23,0.0,0.0,0,0,0.005765,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9618,280,1,0,0.9618,1.039717196922437,-1.2541161725531753
1351,282,MM,244,3,1.99,2.23,0.0,0.0,0,0,0.004612,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9618,281,1,0,0.9618,1.039717196922437,-1.2541161725531753
281,282,MM,244,3,1.99,2.23,0.0,0.0,0,0,0.004612,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9618,281,0,1,0.03820000000000001,26.178010471204182,1.2541161725531753
1352,283,MM,247,3,1.99,2.23,0.0,0.0,0,0,0.003689,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9612,282,1,0,0.9612,1.0403662089055348,-1.249152755204317
282,283,MM,247,3,1.99,2.23,0.0,0.0,0,0,0.003689,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9612,282,0,1,0.038799999999999946,25.773195876288696,1.2491527552043167
1353,284,MM,248,3,1.99,2.23,0.0,0.0,0,0,0.002951,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9611,283,1,0,0.9611,1.0404744563520967,-1.2483245980933084
283,284,MM,248,3,1.99,2.23,0.0,0.0,0,0,0.002951,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9611,283,0,1,0.038900000000000046,25.70694087403596,1.2483245980933084
1354,285,MM,250,3,1.99,2.23,0.0,0.0,0,0,0.002361,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9607,284,1,0,0.9607,1.0409076714895389,-1.2450102534691672
284,285,MM,250,3,1.99,2.23,0.0,0.0,0,0,0.002361,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9607,284,0,1,0.0393,25.44529262086514,1.2450102534691672
1355,286,MM,253,3,1.99,2.23,0.0,0.0,0,0,0.001889,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.96,285,1,0,0.96,1.0416666666666667,-1.2392036564856725
