,Unnamed: 0,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability_lr,ability_lightgbm,ability_lda,ability_gbc
585,292,293,MM,270,2,1.86,2.18,0.0,0.0,0,0,0.000396,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.931,292,0,1,0.0689999999999999,14.492753623188417,1.0493977263545493,0.5624308207844089,1.0740207803316488,0.5253403024701254
586,1363,294,MM,273,2,1.86,2.18,0.0,0.06,0,0,0.000317,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.9375,293,1,0,0.9375,1.0666666666666669,-1.0859686830587965,-0.8262995122218695,-1.1093886585065789,-0.4609136878839294
587,293,294,MM,273,2,1.86,2.18,0.0,0.06,0,0,0.000317,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,MM,0.9375,293,0,1,0.0625,16.0,1.0859686830587965,0.8262995122218695,1.1093886585065789,0.4609136878839294
588,294,295,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.000254,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.994,294,0,1,0.006,166.66666666666652,1.7776945811892966,1.2292300826998055,1.83767808632312,0.7854274893350943
589,1364,295,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.000254,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.994,294,1,0,0.994,1.0060362173038229,-1.7776945811892968,-1.2292300826998055,-1.8376780863231197,-0.7854274893350943
590,295,296,MM,276,3,2.09,2.09,0.2,0.4,0,0,0.000203,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,MM,0.9758,295,0,1,0.0242,41.32231404958678,1.3971794569790617,1.0408301182339568,1.471236932769527,0.5138871562777363
591,1365,296,MM,276,3,2.09,2.09,0.2,0.4,0,0,0.000203,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,CH,0.9758,295,1,0,0.9758,1.0248001639680262,-1.3971794569790617,-1.0408301182339568,-1.4712369327695267,-0.5138871562777363
592,296,297,CH,228,2,1.69,1.69,0.0,0.0,0,0,0.48,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.5231,296,1,1,0.5231,1.9116803670426303,-0.041034469200648,-0.4415872841377855,-0.1296799856082699,-0.1810595305601371
593,1366,297,CH,228,2,1.69,1.69,0.0,0.0,0,0,0.48,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.5231,296,0,0,0.4769,2.0968756552736423,0.041034469200648,0.4415872841377855,0.1296799856082699,0.1810595305601371
594,1367,298,MM,229,2,1.69,1.69,0.0,0.0,0,0,0.584,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.6914,297,0,1,0.3086,3.240440699935191,0.3537332371482083,0.1582346157499927,0.2078450416694048,0.1679346901253017
595,297,298,MM,229,2,1.69,1.69,0.0,0.0,0,0,0.584,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.6914,297,1,0,0.6914,1.4463407578825571,-0.3537332371482083,-0.1582346157499927,-0.2078450416694048,-0.1679346901253017
596,298,299,MM,231,2,1.69,1.69,0.3,0.0,1,0,0.4672,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,CH,0.6861,298,1,0,0.6861,1.4575134819997084,-0.3429996264735456,-0.016189328464378,-0.1621858811419905,-0.0319893655767411
597,1368,299,MM,231,2,1.69,1.69,0.3,0.0,1,0,0.4672,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,CH,0.6861,298,0,1,0.3138999999999999,3.185727938834024,0.3429996264735456,0.016189328464378,0.1621858811419905,0.0319893655767411
598,1369,300,MM,233,2,1.69,1.69,0.0,0.0,0,0,0.37376,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.6451,299,1,0,0.6451,1.550147263990079,-0.2629838157669507,-0.5800404804374012,-0.4470781279333355,-0.5853635534043439
599,299,300,MM,233,2,1.69,1.69,0.0,0.0,0,0,0.37376,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.6451,299,0,1,0.3549,2.817695125387433,0.2629838157669507,0.5800404804374012,0.4470781279333355,0.5853635534043439
600,300,301,CH,234,3,1.79,2.09,0.0,0.0,0,0,0.299008,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.6548,300,0,0,0.3451999999999999,2.896871378910777,0.2816897380355453,0.1068330147717507,0.4415872841377855,0.1300393496031895
601,1370,301,CH,234,3,1.79,2.09,0.0,0.0,0,0,0.299008,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.6548,300,1,1,0.6548,1.5271838729383016,-0.2816897380355453,-0.1068330147717507,-0.4415872841377855,-0.1300393496031895
602,1371,302,MM,240,2,1.75,1.99,0.0,0.3,0,1,0.439206,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,CH,0.6981,301,1,0,0.6981,1.4324595330181922,-0.367462923851957,-0.3086995062140154,-0.5628970360625102,-0.5173941613125435
603,301,302,MM,240,2,1.75,1.99,0.0,0.3,0,1,0.439206,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,MM,0.6981,301,0,1,0.3018999999999999,3.312355084465055,0.367462923851957,0.3086995062140154,0.5628970360625102,0.5173941613125435
604,1372,303,MM,242,2,1.75,1.99,0.16,0.3,0,1,0.351365,1.69,1.59,0.1,No,0.150754,0.091429,0.24,2,CH,0.698,302,1,0,0.698,1.4326647564469914,-0.367258168370799,-0.3429996264735456,-0.6472664339599999,-0.5545048567796577
605,302,303,MM,242,2,1.75,1.99,0.16,0.3,0,1,0.351365,1.69,1.59,0.1,No,0.150754,0.091429,0.24,2,MM,0.698,302,0,1,0.302,3.311258278145695,0.367258168370799,0.3429996264735456,0.6472664339599999,0.5545048567796577
606,303,304,CH,245,2,1.89,2.09,0.0,0.0,0,0,0.281092,2.09,1.89,0.2,No,0.0,0.0,0.2,2,MM,0.7601,303,0,0,0.2399,4.168403501458942,0.4999350473562353,0.2300134225502165,0.4853090265930461,0.1559000614545933
607,1373,304,CH,245,2,1.89,2.09,0.0,0.0,0,0,0.281092,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.7601,303,1,1,0.7601,1.3156163662675964,-0.4999350473562353,-0.2300134225502165,-0.4853090265930461,-0.1559000614545933
608,1374,305,MM,253,3,1.99,2.23,0.0,0.0,0,0,0.424874,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.5433,304,1,0,0.5433,1.8406037180195105,-0.0768617583339604,-0.519498322252079,-0.0470628264724076,-0.2114508815894236
609,304,305,MM,253,3,1.99,2.23,0.0,0.0,0,0,0.424874,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.5433,304,0,1,0.4567,2.1896211955331726,0.0768617583339604,0.519498322252079,0.0470628264724076,0.2114508815894236
610,1375,306,MM,256,2,1.89,2.18,0.13,0.0,0,0,0.339899,2.18,1.76,0.42,No,0.0,0.068783,0.29,2,CH,0.5068,305,1,0,0.5068,1.9731649565903708,-0.0121014120989422,-0.2199942203749429,-0.0220507971246378,-0.1228500428532251
611,305,306,MM,256,2,1.89,2.18,0.13,0.0,0,0,0.339899,2.18,1.76,0.42,No,0.0,0.068783,0.29,2,MM,0.5068,305,0,1,0.4931999999999999,2.0275750202757505,0.0121014120989422,0.2199942203749429,0.0220507971246378,0.1228500428532251
612,1376,307,MM,262,2,1.86,2.18,0.0,0.6,0,1,0.271919,1.58,1.86,-0.28,No,0.275229,0.0,0.32,2,CH,0.9259,306,1,0,0.9259,1.0800302408467437,-1.023660300875877,-1.0463751865487667,-1.1190620306153751,-0.5587010594683909
613,306,307,MM,262,2,1.86,2.18,0.0,0.6,0,1,0.271919,1.58,1.86,-0.28,No,0.275229,0.0,0.32,2,MM,0.9259,306,0,1,0.0741,13.49527665317138,1.023660300875877,1.0463751865487667,1.1190620306153751,0.5587010594683909
614,1377,308,MM,263,2,1.86,2.18,0.0,0.0,0,1,0.217535,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.8352,307,1,0,0.8352,1.1973180076628351,-0.6898270590628244,-0.6038513994848964,-0.7969781482762279,-0.5421458977040688
615,307,308,MM,263,2,1.86,2.18,0.0,0.0,0,1,0.217535,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.8352,307,0,1,0.1647999999999999,6.067961165048546,0.6898270590628244,0.6038513994848964,0.7969781482762279,0.5421458977040688
616,308,309,CH,269,3,1.99,2.09,0.1,0.0,0,0,0.174028,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.8435,308,0,0,0.1564999999999999,6.389776357827477,0.7143077094809944,0.8668095555874684,0.7943394709629479,0.6934219269047832
617,1378,309,CH,269,3,1.99,2.09,0.1,0.0,0,0,0.174028,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.8435,308,1,1,0.8435,1.1855364552459988,-0.7143077094809944,-0.8668095555874684,-0.7943394709629479,-0.6934219269047832
618,1379,310,CH,270,2,1.86,2.18,0.0,0.0,0,0,0.339223,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.5733,309,1,1,0.5733,1.744287458573173,-0.1309377188525068,-0.1024172703477804,-0.0937485967186612,-0.2478812495943253
619,309,310,CH,270,2,1.86,2.18,0.0,0.0,0,0,0.339223,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.5733,309,0,0,0.4266999999999999,2.3435669088352475,0.1309377188525068,0.1024172703477804,0.0937485967186612,0.2478812495943253
620,1380,311,CH,272,2,1.86,2.18,0.0,0.06,0,0,0.471378,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.6203,310,0,0,0.3797,2.6336581511719777,0.2171458405619014,0.0901899342855978,0.2785565414330043,0.1799800829842937
621,310,311,CH,272,2,1.86,2.18,0.0,0.06,0,0,0.471378,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.6203,310,1,1,0.6203,1.6121231662098985,-0.2171458405619014,-0.0901899342855978,-0.2785565414330043,-0.1799800829842937
622,1381,312,CH,273,2,1.86,2.18,0.0,0.06,0,0,0.577102,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.7716,311,0,0,0.2284,4.378283712784588,0.5269753483056399,0.7413164785005248,0.6046108041704006,0.6909330815865556
623,311,312,CH,273,2,1.86,2.18,0.0,0.06,0,0,0.577102,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.7716,311,1,1,0.7716,1.2960082944530846,-0.5269753483056399,-0.7413164785005248,-0.6046108041704006,-0.6909330815865556
624,1382,313,CH,275,2,1.96,2.18,0.0,0.8,0,1,0.661682,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.6466,312,1,1,0.6466,1.5465511908444172,-0.2657473417531745,-0.1370452908330564,-0.2465921274019638,-0.1012999126587189
625,312,313,CH,275,2,1.96,2.18,0.0,0.8,0,1,0.661682,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.6466,312,0,0,0.3534,2.8296547821165814,0.2657473417531745,0.1370452908330564,0.2465921274019638,0.1012999126587189
626,1383,314,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.729346,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.8073,313,0,0,0.1926999999999999,5.189413596263623,0.6142287825665174,0.9338883578267596,0.6784939930381553,0.7323220916840671
627,313,314,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.729346,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.8073,313,1,1,0.8073,1.2386968908708038,-0.6142287825665174,-0.9338883578267596,-0.6784939930381553,-0.7323220916840671
628,1384,315,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.783476,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.8583,314,0,0,0.1417,7.0571630204657705,0.7586796193300376,1.0114782610568462,0.8292252486567142,0.7817935306045739
629,314,315,CH,276,2,1.99,2.18,0.0,0.0,0,1,0.783476,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.8583,314,1,1,0.8583,1.165093790050099,-0.7586796193300376,-1.0114782610568462,-0.8292252486567142,-0.7817935306045739
630,315,316,CH,278,2,1.99,2.18,0.0,0.0,0,0,0.826781,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9284,315,1,1,0.9284,1.077121930202499,-1.0362894919312164,-1.0114782610568462,-1.203593335316949,-0.9501323761857248
631,1385,316,CH,278,2,1.99,2.18,0.0,0.0,0,0,0.826781,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.9284,315,0,0,0.0716,13.966480446927374,1.0362894919312164,1.0114782610568462,1.203593335316949,0.9501323761857248
632,1386,317,MM,238,3,1.79,2.09,0.0,0.0,0,0,0.7952,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.9407,316,0,1,0.0593,16.86340640809443,1.1041131917812628,1.1715257219769963,1.0551827678926364,0.6815340268698717
633,316,317,MM,238,3,1.79,2.09,0.0,0.0,0,0,0.7952,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.9407,316,1,0,0.9407,1.0630381630700545,-1.1041131917812628,-1.1715257219769963,-1.0551827678926364,-0.6815340268698717
634,1387,318,CH,241,3,1.79,2.23,0.0,0.0,0,0,0.63616,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.8783,317,0,0,0.1217,8.21692686935086,0.8252020585626254,0.9650715484354732,0.7708826147657712,0.676835914287017
635,317,318,CH,241,3,1.79,2.23,0.0,0.0,0,0,0.63616,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.8783,317,1,1,0.8783,1.1385631333257429,-0.8252020585626254,-0.9650715484354732,-0.7708826147657712,-0.676835914287017
636,1388,319,CH,246,3,1.99,2.23,0.0,0.0,0,0,0.708928,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.8473,318,0,0,0.1526999999999999,6.548788474132288,0.7257190628110575,0.7755124400087785,0.7982971980514149,0.6261245878525362
637,318,319,CH,246,3,1.99,2.23,0.0,0.0,0,0,0.708928,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.8473,318,1,1,0.8473,1.1802195208308746,-0.7257190628110575,-0.7755124400087785,-0.7982971980514149,-0.6261245878525362
638,1389,320,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.5,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.5804,319,0,0,0.4196,2.3832221163012397,0.1436898635922445,0.0001779344125157,0.1873530365542401,0.0378425462139151
639,319,320,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.5,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.5804,319,1,1,0.5804,1.7229496898690555,-0.1436898635922445,-0.0001779344125157,-0.1873530365542401,-0.0378425462139151
640,1390,321,CH,257,3,1.99,2.29,0.0,0.4,0,1,0.6,1.89,1.99,-0.1,No,0.174672,0.0,0.3,3,CH,0.5334,320,1,1,0.5334,1.8747656542932132,-0.0592966966180667,-0.0153008490225836,-0.1205124668669471,-0.4089650407034596
641,320,321,CH,257,3,1.99,2.29,0.0,0.4,0,1,0.6,1.89,1.99,-0.1,No,0.174672,0.0,0.3,3,MM,0.5334,320,0,0,0.4666,2.1431633090441493,0.0592966966180667,0.0153008490225836,0.1205124668669471,0.4089650407034596
642,321,322,CH,264,3,1.99,2.09,0.1,0.0,0,0,0.68,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.8489,321,1,1,0.8489,1.1779950524207798,-0.7305219015618662,-0.7218158814740474,-0.7374202007114363,-0.2936302403766893
643,1391,322,CH,264,3,1.99,2.09,0.1,0.0,0,0,0.68,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.8489,321,0,0,0.1511,6.618133686300463,0.7305219015618662,0.7218158814740474,0.7374202007114363,0.2936302403766893
644,322,323,MM,271,3,1.99,2.09,0.1,0.4,1,0,0.5,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,MM,0.6539,322,0,1,0.3460999999999999,2.8893383415197924,0.2799274002817948,0.1535656576039321,0.1862143902249129,0.1329139382670802
645,1392,323,MM,271,3,1.99,2.09,0.1,0.4,1,0,0.5,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,CH,0.6539,322,1,0,0.6539,1.529285823520416,-0.2799274002817948,-0.1535656576039321,-0.1862143902249129,-0.1329139382670802
646,1393,324,CH,271,3,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,CH,0.7887,323,1,1,0.7887,1.2679092177000129,-0.567104329764784,-0.5342130127064442,-0.4977987662135327,-0.3650055176572273
647,323,324,CH,271,3,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,MM,0.7887,323,0,0,0.2113,4.73260766682442,0.567104329764784,0.5342130127064442,0.4977987662135327,0.3650055176572273
648,1394,325,MM,230,1,1.69,1.69,0.0,0.2,0,0,0.4,1.49,1.69,-0.2,No,0.118343,0.0,0.0,1,CH,0.7229,324,1,0,0.7229,1.3833171946327294,-0.4181615023435805,-0.5800404804374012,-0.506583684098509,-0.5810546273512902
649,324,325,MM,230,1,1.69,1.69,0.0,0.2,0,0,0.4,1.49,1.69,-0.2,No,0.118343,0.0,0.0,1,MM,0.7229,324,0,1,0.2771,3.6088054853843374,0.4181615023435805,0.5800404804374012,0.506583684098509,0.5810546273512902
650,1395,326,CH,231,1,1.69,1.69,0.3,0.2,1,0,0.32,1.49,1.39,0.1,No,0.118343,0.177515,0.0,1,CH,0.6769,325,1,1,0.6769,1.4773230905599055,-0.3249528406869911,-0.3429996264735456,-0.4411479740007219,-0.1027897271395409
651,325,326,CH,231,1,1.69,1.69,0.3,0.2,1,0,0.32,1.49,1.39,0.1,No,0.118343,0.177515,0.0,1,MM,0.6769,325,0,0,0.3231,3.095017022593624,0.3249528406869911,0.3429996264735456,0.4411479740007219,0.1027897271395409
652,326,327,CH,251,1,1.76,2.09,0.0,0.0,0,0,0.456,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.6211,326,1,1,0.6211,1.6100466913540492,-0.2186648919631063,-0.5881508567962102,-0.2814939329984069,-0.483109287567876
653,1396,327,CH,251,1,1.76,2.09,0.0,0.0,0,0,0.456,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.6211,326,0,0,0.3789,2.6392187912377936,0.2186648919631063,0.5881508567962102,0.2814939329984069,0.483109287567876
654,1397,328,CH,266,1,1.86,1.99,0.0,0.1,0,0,0.5648,1.89,1.86,0.03,No,0.050251,0.0,0.13,1,CH,0.6296,327,0,0,0.3703999999999999,2.6997840172786183,0.2344356293134592,0.2408828466600675,0.3654151378289192,0.3132017707275523
655,327,328,CH,266,1,1.86,1.99,0.0,0.1,0,0,0.5648,1.89,1.86,0.03,No,0.050251,0.0,0.13,1,CH,0.6296,327,1,1,0.6296,1.5883100381194408,-0.2344356293134592,-0.2408828466600675,-0.3654151378289192,-0.3132017707275523
656,328,329,MM,267,4,1.99,2.09,0.1,0.0,0,0,0.65184,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.833,328,1,0,0.833,1.2004801920768309,-0.6837451789207214,-0.6660595179997331,-0.801594124682621,-0.6431188024641724
657,1398,329,MM,267,4,1.99,2.09,0.1,0.0,0,0,0.65184,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.833,328,0,1,0.167,5.988023952095807,0.6837451789207214,0.6660595179997331,0.801594124682621,0.6431188024641724
658,1399,330,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.4,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6943,329,0,0,0.3056999999999999,3.271180896303566,0.3596784085642527,0.0415664195204886,0.3026323666890512,0.3944577542526493
659,329,330,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.4,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.6943,329,1,1,0.6943,1.440299582313121,-0.3596784085642527,-0.0415664195204886,-0.3026323666890512,-0.3944577542526493
660,330,331,MM,262,1,1.76,1.99,0.0,0.4,0,1,0.5,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,MM,0.6517,330,0,1,0.3483,2.8710881424059718,0.2756184913635958,0.2631680381027906,0.3590634841751056,0.2048089593331487
661,1400,331,MM,262,1,1.76,1.99,0.0,0.4,0,1,0.5,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,CH,0.6517,330,1,0,0.6517,1.5344483658124906,-0.2756184913635958,-0.2631680381027906,-0.3590634841751056,-0.2048089593331487
662,331,332,MM,266,1,1.86,1.99,0.0,0.1,0,0,0.4,1.89,1.86,0.03,No,0.050251,0.0,0.13,1,MM,0.6436,331,0,1,0.3564,2.805836139169472,0.2602206714302827,0.5030216905411835,0.1605693698741926,0.3241690813825685
663,1401,332,MM,266,1,1.86,1.99,0.0,0.1,0,0,0.4,1.89,1.86,0.03,No,0.050251,0.0,0.13,1,CH,0.6436,331,1,0,0.6436,1.5537600994406464,-0.2602206714302827,-0.5030216905411835,-0.1605693698741926,-0.3241690813825685
664,332,333,MM,229,7,1.69,1.69,0.0,0.2,0,1,0.149422,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,MM,0.9013,332,0,1,0.0987,10.131712259371833,0.9124397447379492,1.0791452621573077,1.2681577955427483,0.4189791436335184
665,1402,333,MM,229,7,1.69,1.69,0.0,0.2,0,1,0.149422,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,CH,0.9013,332,1,0,0.9013,1.1095084877399313,-0.9124397447379492,-1.0791452621573077,-1.2681577955427483,-0.4189791436335184
666,333,334,MM,236,7,1.75,1.99,0.0,0.4,0,0,0.119538,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.8792,333,0,1,0.1208,8.278145695364238,0.8284939227065318,1.0791452621573077,1.0241675772697134,0.5120178704703825
667,1403,334,MM,236,7,1.75,1.99,0.0,0.4,0,0,0.119538,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.8792,333,1,0,0.8792,1.1373976342129208,-0.8284939227065318,-1.0791452621573077,-1.0241675772697134,-0.5120178704703825
668,334,335,MM,237,7,1.75,1.99,0.0,0.4,0,0,0.09563,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.8949,334,0,1,0.1050999999999999,9.514747859181734,0.8864798548144084,1.0791452621573077,1.080852094499674,0.5120178704703825
669,1404,335,MM,237,7,1.75,1.99,0.0,0.4,0,0,0.09563,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.8949,334,1,0,0.8949,1.117443289753045,-0.8864798548144084,-1.0791452621573077,-1.080852094499674,-0.5120178704703825
670,1405,336,MM,238,7,1.75,1.99,0.0,0.4,0,0,0.076504,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9059,335,1,0,0.9059,1.1038745998454575,-0.9310577337309316,-1.0791452621573077,-1.124859750013527,-0.5120178704703825
671,335,336,MM,238,7,1.75,1.99,0.0,0.4,0,0,0.076504,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.9059,335,0,1,0.0940999999999999,10.626992561105212,0.9310577337309316,1.0791452621573077,1.124859750013527,0.5120178704703825
672,1406,337,MM,242,7,1.86,2.09,0.0,0.0,0,0,0.061203,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.8503,336,1,0,0.8503,1.1760555098200636,-0.7347216386318993,-0.8558784013027809,-0.8591590174626951,-0.3568082742813873
673,336,337,MM,242,7,1.86,2.09,0.0,0.0,0,0,0.061203,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,MM,0.8503,336,0,1,0.1497,6.680026720106878,0.7347216386318993,0.8558784013027809,0.8591590174626951,0.3568082742813873
674,1407,338,MM,254,7,1.86,2.18,0.0,0.0,0,0,0.048963,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8269,337,1,0,0.8269,1.2093360744951025,-0.666888447558177,-0.6038513994848964,-0.7755124400087785,-0.4584978307074571
675,337,338,MM,254,7,1.86,2.18,0.0,0.0,0,0,0.048963,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,MM,0.8269,337,0,1,0.1731,5.777007510109762,0.666888447558177,0.6038513994848964,0.7755124400087785,0.4584978307074571
676,338,339,MM,255,7,1.86,2.18,0.0,0.0,0,0,0.03917,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,MM,0.8353,338,0,1,0.1646999999999999,6.071645415907713,0.6901035574934725,0.6038513994848964,0.7996160740087588,0.4584978307074571
677,1408,339,MM,255,7,1.86,2.18,0.0,0.0,0,0,0.03917,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8353,338,1,0,0.8353,1.1971746677840296,-0.6901035574934725,-0.6038513994848964,-0.7996160740087588,-0.4584978307074571
678,1409,340,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.744,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.8705,339,0,0,0.1294999999999999,7.722007722007725,0.7989566565130017,0.90352320308303,0.8108172365815141,0.5884042159801953
679,339,340,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.744,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.8705,339,1,1,0.8705,1.1487650775416427,-0.7989566565130017,-0.90352320308303,-0.8108172365815141,-0.5884042159801953
680,1410,341,CH,251,7,1.86,2.09,0.1,0.0,0,0,0.7952,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.9755,340,0,0,0.0244999999999999,40.8163265306123,1.3933995967431,1.4770391266984126,1.3646688317632558,0.9977541577126552
681,340,341,CH,251,7,1.86,2.09,0.1,0.0,0,0,0.7952,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.9755,340,1,1,0.9755,1.025115325474116,-1.3933995967431,-1.4770391266984126,-1.3646688317632556,-0.9977541577126552
682,1411,342,CH,253,7,1.86,2.09,0.1,0.0,0,0,0.83616,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.9816,341,0,0,0.0183999999999999,54.3478260869566,1.4770391266984126,1.4770391266984126,1.456694416823178,0.9977541577126552
683,341,342,CH,253,7,1.86,2.09,0.1,0.0,0,0,0.83616,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.9816,341,1,1,0.9816,1.0187449062754683,-1.4770391266984126,-1.4770391266984126,-1.456694416823178,-0.9977541577126552
684,1412,343,CH,254,1,1.76,2.09,0.0,0.0,0,0,0.868928,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.9653,342,0,0,0.0346999999999999,28.818443804034622,1.2851460078408508,1.5227596739441194,1.3858303545599857,0.9346970013504876
685,342,343,CH,254,1,1.76,2.09,0.0,0.0,0,0,0.868928,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.9653,342,1,1,0.9653,1.035947373873407,-1.2851460078408508,-1.5227596739441194,-1.3858303545599857,-0.9346970013504876
686,1413,344,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.895142,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9742,343,0,0,0.0258,38.75968992248056,1.3769901890814444,1.2508085251522232,1.3996973165003064,0.6790467035440843
687,343,344,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.895142,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9742,343,1,1,0.9742,1.0264832683227263,-1.3769901890814444,-1.2508085251522232,-1.3996973165003064,-0.6790467035440843
